endpoint,identity,status,bytes,flag
"DELETE /api/pdf-templates/:id/backgrounds/:backgroundId","viewer",429,55,""
"DELETE /api/pdf-templates/:id/backgrounds/:backgroundId","portal-admin",429,55,""
"DELETE /api/pdf-templates/:id/backgrounds/:backgroundId","portal-other",429,55,""
"DELETE /api/pdf-templates/:id/backgrounds/:backgroundId","portal-driver",429,55,""
"GET /api/portal-admin/accounts","anon",429,55,""
"GET /api/portal-admin/accounts","nobody",429,55,""
"GET /api/portal-admin/accounts","viewer",429,55,""
"GET /api/portal-admin/accounts","manager",429,55,""
"GET /api/portal-admin/accounts","admin",429,55,""
"GET /api/portal-admin/accounts","portal-admin",429,55,""
"GET /api/portal-admin/accounts","portal-other",429,55,""
"GET /api/portal-admin/accounts","portal-driver",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","anon",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","anon",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","nobody",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","nobody",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","viewer",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","viewer",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","manager",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","manager",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","admin",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","admin",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","portal-admin",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","portal-admin",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","portal-other",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","portal-other",429,55,""
"GET /api/portal-admin/customers/:customerId/accounts","portal-driver",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/accounts","portal-driver",429,55,""
"POST /api/portal-admin/customers/:customerId/accounts","anon",429,55,""
"POST /api/portal-admin/customers/:customerId/accounts","nobody",429,55,""
"POST /api/portal-admin/customers/:customerId/accounts","viewer",429,55,""
"POST /api/portal-admin/customers/:customerId/accounts","portal-admin",429,55,""
"POST /api/portal-admin/customers/:customerId/accounts","portal-other",429,55,""
"POST /api/portal-admin/customers/:customerId/accounts","portal-driver",429,55,""
"PATCH /api/portal-admin/accounts/:id","anon",429,55,""
"PATCH /api/portal-admin/accounts/:id","nobody",429,55,""
"PATCH /api/portal-admin/accounts/:id","viewer",429,55,""
"PATCH /api/portal-admin/accounts/:id","portal-admin",429,55,""
"PATCH /api/portal-admin/accounts/:id","portal-other",429,55,""
"PATCH /api/portal-admin/accounts/:id","portal-driver",429,55,""
"POST /api/portal-admin/accounts/:id/invite","anon",429,55,""
"POST /api/portal-admin/accounts/:id/invite","nobody",429,55,""
"POST /api/portal-admin/accounts/:id/invite","viewer",429,55,""
"POST /api/portal-admin/accounts/:id/invite","portal-admin",429,55,""
"POST /api/portal-admin/accounts/:id/invite","portal-other",429,55,""
"POST /api/portal-admin/accounts/:id/invite","portal-driver",429,55,""
"DELETE /api/portal-admin/accounts/:id","anon",429,55,""
"DELETE /api/portal-admin/accounts/:id","nobody",429,55,""
"DELETE /api/portal-admin/accounts/:id","viewer",429,55,""
"DELETE /api/portal-admin/accounts/:id","portal-admin",429,55,""
"DELETE /api/portal-admin/accounts/:id","portal-other",429,55,""
"DELETE /api/portal-admin/accounts/:id","portal-driver",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","anon",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","anon",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","nobody",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","nobody",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","viewer",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","viewer",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","manager",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","manager",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","admin",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","admin",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","portal-admin",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","portal-admin",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","portal-other",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","portal-other",429,55,""
"GET /api/portal-admin/customers/:customerId/settings","portal-driver",429,55,""
"GET [999999999] /api/portal-admin/customers/:customerId/settings","portal-driver",429,55,""
"PATCH /api/portal-admin/customers/:customerId/settings","anon",429,55,""
"PATCH /api/portal-admin/customers/:customerId/settings","nobody",429,55,""
"PATCH /api/portal-admin/customers/:customerId/settings","viewer",429,55,""
"PATCH /api/portal-admin/customers/:customerId/settings","portal-admin",429,55,""
"PATCH /api/portal-admin/customers/:customerId/settings","portal-other",429,55,""
"PATCH /api/portal-admin/customers/:customerId/settings","portal-driver",429,55,""
"GET /api/portal-admin/customers-overview","anon",429,55,""
"GET /api/portal-admin/customers-overview","nobody",429,55,""
"GET /api/portal-admin/customers-overview","viewer",429,55,""
"GET /api/portal-admin/customers-overview","manager",429,55,""
"GET /api/portal-admin/customers-overview","admin",429,55,""
"GET /api/portal-admin/customers-overview","portal-admin",429,55,""
"GET /api/portal-admin/customers-overview","portal-other",429,55,""
"GET /api/portal-admin/customers-overview","portal-driver",429,55,""
"GET /api/portal-admin/dashboard","anon",429,55,""
"GET /api/portal-admin/dashboard","nobody",429,55,""
"GET /api/portal-admin/dashboard","viewer",429,55,""
"GET /api/portal-admin/dashboard","manager",429,55,""
"GET /api/portal-admin/dashboard","admin",429,55,""
"GET /api/portal-admin/dashboard","portal-admin",429,55,""
"GET /api/portal-admin/dashboard","portal-other",429,55,""
"GET /api/portal-admin/dashboard","portal-driver",429,55,""
"POST /api/portal-admin/notifications/:id/read","anon",429,55,""
"POST /api/portal-admin/notifications/:id/read","nobody",429,55,""
"POST /api/portal-admin/notifications/:id/read","viewer",429,55,""
"POST /api/portal-admin/notifications/:id/read","portal-admin",429,55,""
"POST /api/portal-admin/notifications/:id/read","portal-other",429,55,""
"POST /api/portal-admin/notifications/:id/read","portal-driver",429,55,""
"GET /api/portal-admin/unread-count","anon",429,55,""
"GET /api/portal-admin/unread-count","nobody",429,55,""
"GET /api/portal-admin/unread-count","viewer",429,55,""
"GET /api/portal-admin/unread-count","manager",429,55,""
"GET /api/portal-admin/unread-count","admin",429,55,""
"GET /api/portal-admin/unread-count","portal-admin",429,55,""
"GET /api/portal-admin/unread-count","portal-other",429,55,""
"GET /api/portal-admin/unread-count","portal-driver",429,55,""
"POST /api/portal-admin/notifications/mark-read","anon",429,55,""
"POST /api/portal-admin/notifications/mark-read","nobody",429,55,""
"POST /api/portal-admin/notifications/mark-read","viewer",429,55,""
"POST /api/portal-admin/notifications/mark-read","portal-admin",429,55,""
"POST /api/portal-admin/notifications/mark-read","portal-other",429,55,""
"POST /api/portal-admin/notifications/mark-read","portal-driver",429,55,""
"GET /api/portal-admin/activity","anon",429,55,""
"GET /api/portal-admin/activity","nobody",429,55,""
"GET /api/portal-admin/activity","viewer",429,55,""
"GET /api/portal-admin/activity","manager",429,55,""
"GET /api/portal-admin/activity","admin",429,55,""
"GET /api/portal-admin/activity","portal-admin",429,55,""
"GET /api/portal-admin/activity","portal-other",429,55,""
"GET /api/portal-admin/activity","portal-driver",429,55,""
"GET /api/portal-admin/vehicles-online","anon",429,55,""
"GET /api/portal-admin/vehicles-online","nobody",429,55,""
"GET /api/portal-admin/vehicles-online","viewer",429,55,""
"GET /api/portal-admin/vehicles-online","manager",429,55,""
"GET /api/portal-admin/vehicles-online","admin",429,55,""
"GET /api/portal-admin/vehicles-online","portal-admin",429,55,""
"GET /api/portal-admin/vehicles-online","portal-other",429,55,""
"GET /api/portal-admin/vehicles-online","portal-driver",429,55,""
"GET /api/portal-admin/blacklist","anon",429,55,""
"GET /api/portal-admin/blacklist","nobody",429,55,""
"GET /api/portal-admin/blacklist","viewer",429,55,""
"GET /api/portal-admin/blacklist","manager",429,55,""
"GET /api/portal-admin/blacklist","admin",429,55,""
"GET /api/portal-admin/blacklist","portal-admin",429,55,""
"GET /api/portal-admin/blacklist","portal-other",429,55,""
"GET /api/portal-admin/blacklist","portal-driver",429,55,""
"POST /api/portal-admin/blacklist","anon",429,55,""
"POST /api/portal-admin/blacklist","nobody",429,55,""
"POST /api/portal-admin/blacklist","viewer",429,55,""
"POST /api/portal-admin/blacklist","portal-admin",429,55,""
"POST /api/portal-admin/blacklist","portal-other",429,55,""
"POST /api/portal-admin/blacklist","portal-driver",429,55,""
"PATCH /api/portal-admin/blacklist/:id","anon",429,55,""
"PATCH /api/portal-admin/blacklist/:id","nobody",429,55,""
"PATCH /api/portal-admin/blacklist/:id","viewer",429,55,""
"PATCH /api/portal-admin/blacklist/:id","portal-admin",429,55,""
"PATCH /api/portal-admin/blacklist/:id","portal-other",429,55,""
"PATCH /api/portal-admin/blacklist/:id","portal-driver",429,55,""
"DELETE /api/portal-admin/blacklist/:id","anon",429,55,""
"DELETE /api/portal-admin/blacklist/:id","nobody",429,55,""
"DELETE /api/portal-admin/blacklist/:id","viewer",429,55,""
"DELETE /api/portal-admin/blacklist/:id","portal-admin",429,55,""
"DELETE /api/portal-admin/blacklist/:id","portal-other",429,55,""
"DELETE /api/portal-admin/blacklist/:id","portal-driver",429,55,""
"PATCH /api/portal-admin/vehicles-online/:id","anon",429,55,""
"PATCH /api/portal-admin/vehicles-online/:id","nobody",429,55,""
"PATCH /api/portal-admin/vehicles-online/:id","viewer",429,55,""
"PATCH /api/portal-admin/vehicles-online/:id","portal-admin",429,55,""
"PATCH /api/portal-admin/vehicles-online/:id","portal-other",429,55,""
"PATCH /api/portal-admin/vehicles-online/:id","portal-driver",429,55,""
"POST /api/portal-admin/vehicles-online/bulk","anon",429,55,""
"POST /api/portal-admin/vehicles-online/bulk","nobody",429,55,""
"POST /api/portal-admin/vehicles-online/bulk","viewer",429,55,""
"POST /api/portal-admin/vehicles-online/bulk","portal-admin",429,55,""
"POST /api/portal-admin/vehicles-online/bulk","portal-other",429,55,""
"POST /api/portal-admin/vehicles-online/bulk","portal-driver",429,55,""
"GET /api/portal-admin/config","anon",429,55,""
"GET /api/portal-admin/config","nobody",429,55,""
"GET /api/portal-admin/config","viewer",429,55,""
"GET /api/portal-admin/config","manager",429,55,""
"GET /api/portal-admin/config","admin",429,55,""
"GET /api/portal-admin/config","portal-admin",429,55,""
"GET /api/portal-admin/config","portal-other",429,55,""
"GET /api/portal-admin/config","portal-driver",429,55,""
"PUT /api/portal-admin/config","anon",429,55,""
"PUT /api/portal-admin/config","nobody",429,55,""
"PUT /api/portal-admin/config","viewer",429,55,""
"PUT /api/portal-admin/config","portal-admin",429,55,""
"PUT /api/portal-admin/config","portal-other",429,55,""
"PUT /api/portal-admin/config","portal-driver",429,55,""
"GET /api/portal-requests","anon",429,55,""
"GET /api/portal-requests","nobody",429,55,""
"GET /api/portal-requests","viewer",429,55,""
"GET /api/portal-requests","manager",429,55,""
"GET /api/portal-requests","admin",429,55,""
"GET /api/portal-requests","portal-admin",429,55,""
"GET /api/portal-requests","portal-other",429,55,""
"GET /api/portal-requests","portal-driver",429,55,""
"GET /api/portal-requests/count-new","anon",429,55,""
"GET /api/portal-requests/count-new","nobody",429,55,""
"GET /api/portal-requests/count-new","viewer",429,55,""
"GET /api/portal-requests/count-new","manager",429,55,""
"GET /api/portal-requests/count-new","admin",429,55,""
"GET /api/portal-requests/count-new","portal-admin",429,55,""
"GET /api/portal-requests/count-new","portal-other",429,55,""
"GET /api/portal-requests/count-new","portal-driver",429,55,""
"GET /api/portal-requests/:id","anon",429,55,""
"GET [999999999] /api/portal-requests/:id","anon",429,55,""
"GET /api/portal-requests/:id","nobody",429,55,""
"GET [999999999] /api/portal-requests/:id","nobody",429,55,""
"GET /api/portal-requests/:id","viewer",429,55,""
"GET [999999999] /api/portal-requests/:id","viewer",429,55,""
"GET /api/portal-requests/:id","manager",429,55,""
"GET [999999999] /api/portal-requests/:id","manager",429,55,""
"GET /api/portal-requests/:id","admin",429,55,""
"GET [999999999] /api/portal-requests/:id","admin",429,55,""
"GET /api/portal-requests/:id","portal-admin",429,55,""
"GET [999999999] /api/portal-requests/:id","portal-admin",429,55,""
"GET /api/portal-requests/:id","portal-other",429,55,""
"GET [999999999] /api/portal-requests/:id","portal-other",429,55,""
"GET /api/portal-requests/:id","portal-driver",429,55,""
"GET [999999999] /api/portal-requests/:id","portal-driver",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","anon",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","anon",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","nobody",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","nobody",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","viewer",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","viewer",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","manager",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","manager",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","admin",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","admin",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","portal-admin",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","portal-admin",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","portal-other",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","portal-other",429,55,""
"GET /api/portal-requests/:id/attachments/:attachmentId","portal-driver",429,55,""
"GET [999999999] /api/portal-requests/:id/attachments/:attachmentId","portal-driver",429,55,""
"POST /api/portal-requests/:id/messages","anon",429,55,""
"POST /api/portal-requests/:id/messages","nobody",429,55,""
"POST /api/portal-requests/:id/messages","viewer",429,55,""
"POST /api/portal-requests/:id/messages","portal-admin",429,55,""
"POST /api/portal-requests/:id/messages","portal-other",429,55,""
"POST /api/portal-requests/:id/messages","portal-driver",429,55,""
"POST /api/portal-requests/:id/take","anon",429,55,""
"POST /api/portal-requests/:id/take","nobody",429,55,""
"POST /api/portal-requests/:id/take","viewer",429,55,""
"POST /api/portal-requests/:id/take","portal-admin",429,55,""
"POST /api/portal-requests/:id/take","portal-other",429,55,""
"POST /api/portal-requests/:id/take","portal-driver",429,55,""
"POST /api/portal-requests/:id/reply","anon",429,55,""
"POST /api/portal-requests/:id/reply","nobody",429,55,""
"POST /api/portal-requests/:id/reply","viewer",429,55,""
"POST /api/portal-requests/:id/reply","portal-admin",429,55,""
"POST /api/portal-requests/:id/reply","portal-other",429,55,""
"POST /api/portal-requests/:id/reply","portal-driver",429,55,""
"GET /api/portal-requests/:id/alternatives","anon",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","anon",429,55,""
"GET /api/portal-requests/:id/alternatives","nobody",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","nobody",429,55,""
"GET /api/portal-requests/:id/alternatives","viewer",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","viewer",429,55,""
"GET /api/portal-requests/:id/alternatives","manager",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","manager",429,55,""
"GET /api/portal-requests/:id/alternatives","admin",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","admin",429,55,""
"GET /api/portal-requests/:id/alternatives","portal-admin",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","portal-admin",429,55,""
"GET /api/portal-requests/:id/alternatives","portal-other",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","portal-other",429,55,""
"GET /api/portal-requests/:id/alternatives","portal-driver",429,55,""
"GET [999999999] /api/portal-requests/:id/alternatives","portal-driver",429,55,""
"POST /api/portal-requests/:id/approve","anon",429,55,""
"POST /api/portal-requests/:id/approve","nobody",429,55,""
"POST /api/portal-requests/:id/approve","viewer",429,55,""
"POST /api/portal-requests/:id/approve","portal-admin",429,55,""
"POST /api/portal-requests/:id/approve","portal-other",429,55,""
"POST /api/portal-requests/:id/approve","portal-driver",429,55,""
"GET /api/transport-report-templates/default","anon",429,55,""
"GET /api/transport-report-templates/default","nobody",429,55,""
"GET /api/transport-report-templates/default","viewer",429,55,""
"GET /api/transport-report-templates/default","manager",429,55,""
"GET /api/transport-report-templates/default","admin",429,55,""
"GET /api/transport-report-templates/default","portal-admin",429,55,""
"GET /api/transport-report-templates/default","portal-other",429,55,""
"GET /api/transport-report-templates/default","portal-driver",429,55,""
"GET /api/transport-report-templates/:id","anon",429,55,""
"GET [999999999] /api/transport-report-templates/:id","anon",429,55,""
"GET /api/transport-report-templates/:id","nobody",429,55,""
"GET [999999999] /api/transport-report-templates/:id","nobody",429,55,""
"GET /api/transport-report-templates/:id","viewer",429,55,""
"GET [999999999] /api/transport-report-templates/:id","viewer",429,55,""
"GET /api/transport-report-templates/:id","manager",429,55,""
"GET [999999999] /api/transport-report-templates/:id","manager",429,55,""
"GET /api/transport-report-templates/:id","admin",429,55,""
"GET [999999999] /api/transport-report-templates/:id","admin",429,55,""
"GET /api/transport-report-templates/:id","portal-admin",429,55,""
"GET [999999999] /api/transport-report-templates/:id","portal-admin",429,55,""
"GET /api/transport-report-templates/:id","portal-other",429,55,""
"GET [999999999] /api/transport-report-templates/:id","portal-other",429,55,""
"GET /api/transport-report-templates/:id","portal-driver",429,55,""
"GET [999999999] /api/transport-report-templates/:id","portal-driver",429,55,""
"GET /api/transport-report-templates/:id/preview","anon",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","anon",429,55,""
"GET /api/transport-report-templates/:id/preview","nobody",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","nobody",429,55,""
"GET /api/transport-report-templates/:id/preview","viewer",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","viewer",429,55,""
"GET /api/transport-report-templates/:id/preview","manager",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","manager",429,55,""
"GET /api/transport-report-templates/:id/preview","admin",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","admin",429,55,""
"GET /api/transport-report-templates/:id/preview","portal-admin",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","portal-admin",429,55,""
"GET /api/transport-report-templates/:id/preview","portal-other",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","portal-other",429,55,""
"GET /api/transport-report-templates/:id/preview","portal-driver",429,55,""
"GET [999999999] /api/transport-report-templates/:id/preview","portal-driver",429,55,""
"POST /api/transport-report-templates","anon",429,55,""
"POST /api/transport-report-templates","nobody",429,55,""
"POST /api/transport-report-templates","viewer",429,55,""
"POST /api/transport-report-templates","portal-admin",429,55,""
"POST /api/transport-report-templates","portal-other",429,55,""
"POST /api/transport-report-templates","portal-driver",429,55,""
"PATCH /api/transport-report-templates/:id","anon",429,55,""
"PATCH /api/transport-report-templates/:id","nobody",429,55,""
"PATCH /api/transport-report-templates/:id","viewer",429,55,""
"PATCH /api/transport-report-templates/:id","portal-admin",429,55,""
"PATCH /api/transport-report-templates/:id","portal-other",429,55,""
"PATCH /api/transport-report-templates/:id","portal-driver",429,55,""
"DELETE /api/transport-report-templates/:id","anon",429,55,""
"DELETE /api/transport-report-templates/:id","nobody",429,55,""
"DELETE /api/transport-report-templates/:id","viewer",429,55,""
"DELETE /api/transport-report-templates/:id","portal-admin",429,55,""
"DELETE /api/transport-report-templates/:id","portal-other",429,55,""
"DELETE /api/transport-report-templates/:id","portal-driver",429,55,""
"GET /api/barcode-label-templates","anon",429,55,""
"GET /api/barcode-label-templates","nobody",429,55,""
"GET /api/barcode-label-templates","viewer",429,55,""
"GET /api/barcode-label-templates","manager",429,55,""
"GET /api/barcode-label-templates","admin",429,55,""
"GET /api/barcode-label-templates","portal-admin",429,55,""
"GET /api/barcode-label-templates","portal-other",429,55,""
"GET /api/barcode-label-templates","portal-driver",429,55,""
"GET /api/barcode-label-templates/default","anon",429,55,""
"GET /api/barcode-label-templates/default","nobody",429,55,""
"GET /api/barcode-label-templates/default","viewer",429,55,""
"GET /api/barcode-label-templates/default","manager",429,55,""
"GET /api/barcode-label-templates/default","admin",429,55,""
"GET /api/barcode-label-templates/default","portal-admin",429,55,""
"GET /api/barcode-label-templates/default","portal-other",429,55,""
"GET /api/barcode-label-templates/default","portal-driver",429,55,""
"GET /api/barcode-label-templates/:id","anon",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","anon",429,55,""
"GET /api/barcode-label-templates/:id","nobody",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","nobody",429,55,""
"GET /api/barcode-label-templates/:id","viewer",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","viewer",429,55,""
"GET /api/barcode-label-templates/:id","manager",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","manager",429,55,""
"GET /api/barcode-label-templates/:id","admin",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","admin",429,55,""
"GET /api/barcode-label-templates/:id","portal-admin",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","portal-admin",429,55,""
"GET /api/barcode-label-templates/:id","portal-other",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","portal-other",429,55,""
"GET /api/barcode-label-templates/:id","portal-driver",429,55,""
"GET [999999999] /api/barcode-label-templates/:id","portal-driver",429,55,""
"POST /api/barcode-label-templates","anon",429,55,""
"POST /api/barcode-label-templates","nobody",429,55,""
"POST /api/barcode-label-templates","viewer",429,55,""
"POST /api/barcode-label-templates","portal-admin",429,55,""
"POST /api/barcode-label-templates","portal-other",429,55,""
"POST /api/barcode-label-templates","portal-driver",429,55,""
"PATCH /api/barcode-label-templates/:id","anon",429,55,""
"PATCH /api/barcode-label-templates/:id","nobody",429,55,""
"PATCH /api/barcode-label-templates/:id","viewer",429,55,""
"PATCH /api/barcode-label-templates/:id","portal-admin",429,55,""
"PATCH /api/barcode-label-templates/:id","portal-other",429,55,""
"PATCH /api/barcode-label-templates/:id","portal-driver",429,55,""
"DELETE /api/barcode-label-templates/:id","anon",429,55,""
"DELETE /api/barcode-label-templates/:id","nobody",429,55,""
"DELETE /api/barcode-label-templates/:id","viewer",429,55,""
"DELETE /api/barcode-label-templates/:id","portal-admin",429,55,""
"DELETE /api/barcode-label-templates/:id","portal-other",429,55,""
"DELETE /api/barcode-label-templates/:id","portal-driver",429,55,""
"POST /api/transport-report-templates/:id/background","anon",429,55,""
"POST /api/transport-report-templates/:id/background","nobody",429,55,""
"POST /api/transport-report-templates/:id/background","viewer",429,55,""
"POST /api/transport-report-templates/:id/background","portal-admin",429,55,""
"POST /api/transport-report-templates/:id/background","portal-other",429,55,""
"POST /api/transport-report-templates/:id/background","portal-driver",429,55,""
"DELETE /api/transport-report-templates/:id/background","anon",429,55,""
"DELETE /api/transport-report-templates/:id/background","nobody",429,55,""
"DELETE /api/transport-report-templates/:id/background","viewer",429,55,""
"DELETE /api/transport-report-templates/:id/background","portal-admin",429,55,""
"DELETE /api/transport-report-templates/:id/background","portal-other",429,55,""
"DELETE /api/transport-report-templates/:id/background","portal-driver",429,55,""
"GET /api/transport-report-templates/backgrounds/all","anon",429,55,""
"GET /api/transport-report-templates/backgrounds/all","nobody",429,55,""
"GET /api/transport-report-templates/backgrounds/all","viewer",429,55,""
"GET /api/transport-report-templates/backgrounds/all","manager",429,55,""
"GET /api/transport-report-templates/backgrounds/all","admin",429,55,""
"GET /api/transport-report-templates/backgrounds/all","portal-admin",429,55,""
"GET /api/transport-report-templates/backgrounds/all","portal-other",429,55,""
"GET /api/transport-report-templates/backgrounds/all","portal-driver",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","anon",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","anon",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","nobody",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","nobody",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","viewer",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","viewer",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","manager",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","manager",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","admin",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","admin",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","portal-admin",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","portal-admin",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","portal-other",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","portal-other",429,55,""
"GET /api/transport-report-templates/:id/backgrounds","portal-driver",429,55,""
"GET [999999999] /api/transport-report-templates/:id/backgrounds","portal-driver",429,55,""
"POST /api/transport-report-templates/:id/backgrounds","anon",429,55,""
"POST /api/transport-report-templates/:id/backgrounds","nobody",429,55,""
"POST /api/transport-report-templates/:id/backgrounds","viewer",429,55,""
"POST /api/transport-report-templates/:id/backgrounds","portal-admin",429,55,""
"POST /api/transport-report-templates/:id/backgrounds","portal-other",429,55,""
"POST /api/transport-report-templates/:id/backgrounds","portal-driver",429,55,""
"POST /api/transport-report-templates/:id/backgrounds/:backgroundId/select","anon",429,55,""
"POST /api/transport-report-templates/:id/backgrounds/:backgroundId/select","nobody",429,55,""
"POST /api/transport-report-templates/:id/backgrounds/:backgroundId/select","viewer",429,55,""
"POST /api/transport-report-templates/:id/backgrounds/:backgroundId/select","portal-admin",429,55,""
"POST /api/transport-report-templates/:id/backgrounds/:backgroundId/select","portal-other",429,55,""
"POST /api/transport-report-templates/:id/backgrounds/:backgroundId/select","portal-driver",429,55,""
"DELETE /api/transport-report-templates/:id/backgrounds/:backgroundId","anon",429,55,""
"DELETE /api/transport-report-templates/:id/backgrounds/:backgroundId","nobody",429,55,""
"DELETE /api/transport-report-templates/:id/backgrounds/:backgroundId","viewer",429,55,""
"DELETE /api/transport-report-templates/:id/backgrounds/:backgroundId","portal-admin",429,55,""
"DELETE /api/transport-report-templates/:id/backgrounds/:backgroundId","portal-other",429,55,""
"DELETE /api/transport-report-templates/:id/backgrounds/:backgroundId","portal-driver",429,55,""
"GET /api/reports/maintenance-costs","anon",429,55,""
"GET /api/reports/maintenance-costs","nobody",429,55,""
"GET /api/reports/maintenance-costs","viewer",429,55,""
"GET /api/reports/maintenance-costs","manager",429,55,""
"GET /api/reports/maintenance-costs","admin",429,55,""
"GET /api/reports/maintenance-costs","portal-admin",429,55,""
"GET /api/reports/maintenance-costs","portal-other",429,55,""
"GET /api/reports/maintenance-costs","portal-driver",429,55,""
"GET /api/reports/saved","anon",429,55,""
"GET /api/reports/saved","nobody",429,55,""
"GET /api/reports/saved","viewer",429,55,""
"GET /api/reports/saved","manager",429,55,""
"GET /api/reports/saved","admin",429,55,""
"GET /api/reports/saved","portal-admin",429,55,""
"GET /api/reports/saved","portal-other",429,55,""
"GET /api/reports/saved","portal-driver",429,55,""
"POST /api/reports/saved","anon",429,55,""
"POST /api/reports/saved","nobody",429,55,""
"POST /api/reports/saved","viewer",429,55,""
"POST /api/reports/saved","portal-admin",429,55,""
"POST /api/reports/saved","portal-other",429,55,""
"POST /api/reports/saved","portal-driver",429,55,""
"DELETE /api/reports/saved/:id","anon",429,55,""
"DELETE /api/reports/saved/:id","nobody",429,55,""
"DELETE /api/reports/saved/:id","viewer",429,55,""
"DELETE /api/reports/saved/:id","portal-admin",429,55,""
"DELETE /api/reports/saved/:id","portal-other",429,55,""
"DELETE /api/reports/saved/:id","portal-driver",429,55,""
